#{"t_start": 1732000331.3860083, "env_id": "MRL_env-v0"}
r,l,t
-56.0,208,3754.175104
-192.0,205,3765.588389
-487.0,120,3772.254667
-395.0,205,3783.469327
-343.5,73,3787.384591
-276.0,207,3798.790368
-403.0,94,3803.903129
183.4,171,3813.123555
260.9,184,3823.141673
312.9,198,3833.96166
-249.0,206,3845.167389
60.2,152,3853.523638
-185.0,206,3864.927911
8.0,208,3876.252667
266.0,206,3887.540762
46.4,195,3898.15804
-286.0,204,3909.740639
51.3,176,3919.363512
77.0,207,3930.618685
35.9,185,3940.80519
-399.0,43,3943.22112
-80.6,207,3954.521666
206.9,184,3964.440475
38.0,208,3975.78112
-459.5,41,3977.948248
381.9,137,3985.303849
-3.3,195,3995.931391
-110.1,198,4006.557407
-54.0,207,4017.96676
-92.8,207,4029.078523
-167.0,185,4039.127004
299.2,153,4047.298254
-291.5,78,4051.591107
372.0,158,4060.188756
194.9,175,4069.789269
-109.6,188,4080.066007
-511.5,65,4083.670623
9.6,197,4094.508299
-54.0,205,4105.837315
50.9,122,4112.571372
-260.1,197,4123.397966
415.8,175,4133.006203
-304.5,98,4138.493176
-41.7,182,4148.576187
-146.5,158,4157.103188
200.0,207,4168.463968
19.0,207,4179.850299
-22.7,163,4188.706012
-91.7,135,4196.041071
202.3,159,4204.668239
199.7,164,4213.724508
-136.0,97,4218.976726
315.0,208,4230.258414
-143.0,203,4241.546556
-120.5,64,4245.005527
102.9,164,4254.061387
290.4,164,4262.986547
-477.0,78,4267.132822
277.4,124,4273.825322
20.0,206,4285.016048
-458.5,177,4294.589298
-232.0,206,4305.720215
110.5,200,4316.513493
-191.0,207,4327.394942
-220.1,198,4338.159071
48.0,207,4349.162159
-446.0,99,4354.6631
-514.5,145,4362.822265
-5.0,152,4371.068926
-513.0,77,4375.319035
-518.0,93,4380.572766
-24.0,207,4392.082154
453.4,197,4402.813452
143.0,141,4410.495436
207.4,155,4419.140242
-297.5,176,4428.746269
-398.5,42,4430.94038
-145.0,205,4442.324309
-377.0,85,4447.025926
-453.5,83,4451.611684
116.5,177,4461.214441
260.5,142,4468.89527
237.8,200,4479.922884
55.4,184,4489.937948
-472.5,116,4496.361584
-168.0,206,4507.869698
50.6,190,4518.364262
-265.0,43,4520.630226
-71.0,205,4532.076565
-23.0,204,4543.599914
296.2,181,4553.506674
35.0,206,4565.043076
30.9,166,4574.159855
-16.0,205,4585.187253
252.5,179,4594.883155
5.4,174,4604.319077
-305.0,204,4615.577365
-197.0,205,4626.685064
-109.0,206,4637.710022
31.8,168,4646.765541
173.8,162,4655.399781
149.9,141,4662.907492
401.7,161,4671.571923
58.0,205,4682.738229
-289.0,53,4685.575873
96.7,197,4696.052738
-149.0,208,4707.181546
-151.0,204,4718.24927
40.0,205,4729.499301
411.3,168,4738.605825
232.4,168,4747.787233
-104.0,202,4758.709825
12.6,178,4768.370697
14.4,190,4778.600533
389.9,146,4786.512463
-366.0,59,4789.613331
-36.0,203,4800.680846
49.9,168,4809.641807
-117.0,206,4820.861732
-277.0,70,4824.523061
114.4,190,4834.742822
63.2,184,4844.560031
-235.5,160,4853.212857
363.8,148,4861.094848
177.3,191,4871.393228
-328.5,146,4879.261068
87.0,206,4890.371149
-467.5,175,4899.698862
